time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1586476800000,0.00002989,0.00015397,0.00002989,0.00011601,10971195.00000000,1586498399999,1242.44687468,38192,5209991.00000000,591.18844988,0
1586498400000,0.00011615,0.00013760,0.00009750,0.00013500,10809624.00000000,1586519999999,1283.86278948,46911,5404069.00000000,644.05036597,0
1586520000000,0.00013499,0.00019455,0.00013380,0.00015110,35699133.00000000,1586541599999,5799.70863666,137863,17242538.00000000,2803.84181772,0
1586541600000,0.00015109,0.00017305,0.00013125,0.00013792,11679744.00000000,1586563199999,1830.82462913,43748,5494575.00000000,864.39941021,0
1586563200000,0.00013793,0.00015333,0.00012198,0.00012904,9771610.00000000,1586584799999,1339.98126276,32121,4968456.00000000,684.16256639,0
1586584800000,0.00012903,0.00014937,0.00012368,0.00013647,8017430.00000000,1586606399999,1108.43543287,35856,3865126.00000000,536.32968956,0
1586606400000,0.00013604,0.00013998,0.00012789,0.00012957,5105829.00000000,1586627999999,678.68117955,21429,2370047.00000000,316.25124739,0
1586628000000,0.00012983,0.00013150,0.00011151,0.00011455,6327060.00000000,1586649599999,748.96212311,24189,2635710.00000000,311.04018729,0
1586649600000,0.00011467,0.00013120,0.00011042,0.00012494,6335053.00000000,1586671199999,762.66435608,23798,3590669.00000000,432.53790740,0
1586671200000,0.00012463,0.00012896,0.00011400,0.00011648,3320373.00000000,1586692799999,397.68183364,15399,1476856.00000000,177.11977175,0
1586692800000,0.00011650,0.00012200,0.00011261,0.00011710,3691984.00000000,1586714399999,431.99331466,16298,1708124.00000000,200.18820058,0
1586714400000,0.00011730,0.00013550,0.00011603,0.00012726,8636671.00000000,1586735999999,1107.06138662,40280,4265730.00000000,546.99246729,0
1586736000000,0.00012772,0.00012822,0.00011500,0.00011685,2944517.00000000,1586757599999,357.72433712,14381,1105245.00000000,134.73720244,0
1586757600000,0.00011697,0.00012535,0.00011670,0.00012271,2697990.00000000,1586779199999,329.15872750,11372,1235057.00000000,150.95306889,0
1586779200000,0.00012246,0.00012419,0.00011701,0.00011969,3779566.00000000,1586800799999,455.59926820,15222,1949666.00000000,235.84003057,0
1586800800000,0.00011984,0.00012168,0.00011300,0.00011375,1528451.00000000,1586822399999,178.87894355,8820,551706.00000000,64.64573729,0
1586822400000,0.00011357,0.00011650,0.00011182,0.00011260,1180666.00000000,1586843999999,134.13253264,5508,473295.00000000,53.89573009,0
1586844000000,0.00011259,0.00011330,0.00010355,0.00010699,3291743.00000000,1586865599999,354.16858588,15014,1332704.00000000,142.88594518,0
1586865600000,0.00010682,0.00010708,0.00010024,0.00010125,2869080.00000000,1586887199999,294.66405767,12126,1269735.00000000,130.42903578,0
1586887200000,0.00010125,0.00010130,0.00009105,0.00009700,5304464.00000000,1586908799999,510.34239650,20881,2591906.00000000,248.62912303,0
1586908800000,0.00009713,0.00010246,0.00009414,0.00009834,2643951.00000000,1586930399999,261.70419469,14397,1383298.00000000,137.27930777,0
1586930400000,0.00009829,0.00010353,0.00009521,0.00010078,1817634.00000000,1586951999999,180.50581060,9689,910696.00000000,90.64759093,0
1586952000000,0.00010083,0.00010095,0.00009201,0.00009483,2048416.00000000,1586973599999,197.07646641,10873,772767.00000000,74.30854882,0
1586973600000,0.00009495,0.00010093,0.00009258,0.00009627,1903112.00000000,1586995199999,184.65812641,9070,1046811.00000000,102.19974602,0
1586995200000,0.00009611,0.00010520,0.00009497,0.00010229,3258592.00000000,1587016799999,333.01648729,11830,1927320.00000000,197.28221351,0
1587016800000,0.00010230,0.00011365,0.00010230,0.00010907,9934130.00000000,1587038399999,1075.58829180,32921,5088315.00000000,551.30178206,0
1587038400000,0.00010909,0.00010965,0.00009900,0.00010126,3086708.00000000,1587059999999,321.93193713,14534,1319062.00000000,137.77312896,0
1587060000000,0.00010121,0.00010260,0.00009600,0.00009725,1580619.00000000,1587081599999,156.39412002,9832,597237.00000000,59.16079919,0
1587081600000,0.00009713,0.00010094,0.00009612,0.00009973,1139085.00000000,1587103199999,111.96222005,6627,527606.00000000,52.00716151,0
1587103200000,0.00009951,0.00010052,0.00009312,0.00009394,1542997.00000000,1587124799999,148.00214543,7680,565053.00000000,54.29946918,0
1587124800000,0.00009402,0.00009690,0.00009365,0.00009499,1049962.00000000,1587146399999,100.18732086,6536,480427.00000000,45.90794284,0
1587146400000,0.00009499,0.00009586,0.00009304,0.00009321,625123.00000000,1587167999999,59.06948466,3509,209292.00000000,19.79888935,0
1587168000000,0.00009325,0.00009644,0.00009313,0.00009462,544727.00000000,1587189599999,51.69175241,4164,265695.00000000,25.19079045,0
1587189600000,0.00009439,0.00009522,0.00009321,0.00009380,592069.00000000,1587211199999,55.76630725,2564,280504.00000000,26.45440872,0
1587211200000,0.00009370,0.00009985,0.00009330,0.00009624,2165692.00000000,1587232799999,209.52314317,9259,1000806.00000000,97.01082383,0
1587232800000,0.00009628,0.00009628,0.00009310,0.00009348,692254.00000000,1587254399999,65.36710972,3520,229583.00000000,21.69294763,0
1587254400000,0.00009348,0.00009392,0.00008813,0.00008970,1542782.00000000,1587275999999,138.87905991,9448,677325.00000000,60.92407215,0
