time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1591833600000,0.00333200,0.00340000,0.00246400,0.00286000,290849817.00000000,1591855199999,831817.98842600,2796,121176538.00000000,345941.81511500,0
1591855200000,0.00287200,0.00287900,0.00270000,0.00275500,157374301.00000000,1591876799999,437962.50996700,2424,78799554.00000000,219309.14639900,0
1591876800000,0.00275400,0.00283500,0.00240000,0.00257400,151373767.00000000,1591898399999,394796.12274400,2729,69073114.00000000,181312.94937400,0
1591898400000,0.00257500,0.00258100,0.00234000,0.00234000,84426991.00000000,1591919999999,207585.02084700,1377,29582296.00000000,72936.34953300,0
1591920000000,0.00235100,0.00248500,0.00234100,0.00238600,47623020.00000000,1591941599999,115220.77944700,895,22869728.00000000,55364.55739200,0
1591941600000,0.00238600,0.00249300,0.00236000,0.00245900,104140816.00000000,1591963199999,252577.77143400,1723,65899284.00000000,160187.57365000,0
1591963200000,0.00244600,0.00258000,0.00235000,0.00238400,124922784.00000000,1591984799999,308678.23537100,1918,55602678.00000000,137901.70807200,0
1591984800000,0.00236200,0.00248900,0.00234800,0.00247900,41507217.00000000,1592006399999,100846.96735700,956,25303329.00000000,61423.03354800,0
1592006400000,0.00247900,0.00266900,0.00241000,0.00253500,137886167.00000000,1592027999999,353326.61464800,2250,67463559.00000000,172391.25230700,0
1592028000000,0.00252700,0.00258200,0.00250000,0.00250600,45157814.00000000,1592049599999,114393.81397700,889,20867942.00000000,52921.34086300,0
1592049600000,0.00250600,0.00255500,0.00250000,0.00251500,44833200.00000000,1592071199999,113394.83139500,747,22622761.00000000,57331.17890900,0
1592071200000,0.00251500,0.00252800,0.00245100,0.00250500,41428507.00000000,1592092799999,103019.98004000,1015,22262179.00000000,55431.06153500,0
1592092800000,0.00250500,0.00251700,0.00242100,0.00245900,44749749.00000000,1592114399999,110160.92420700,596,22231547.00000000,54524.32781400,0
1592114400000,0.00245500,0.00246000,0.00237100,0.00241000,47255924.00000000,1592135999999,113640.34711900,893,23791383.00000000,57322.64395400,0
1592136000000,0.00241000,0.00242700,0.00235800,0.00237000,37331252.00000000,1592157599999,89136.67427500,706,19728010.00000000,47216.56857100,0
1592157600000,0.00237000,0.00238400,0.00228800,0.00231300,61853775.00000000,1592179199999,144271.64143600,1208,31563214.00000000,73712.43214100,0
1592179200000,0.00230900,0.00232900,0.00202100,0.00204400,84904765.00000000,1592200799999,182998.74071600,1725,39872035.00000000,85974.84737500,0
1592200800000,0.00204400,0.00214100,0.00196100,0.00208600,114168345.00000000,1592222399999,234920.80992000,1443,47639990.00000000,97677.40487600,0
1592222400000,0.00208700,0.00221200,0.00204300,0.00221200,58240993.00000000,1592243999999,123771.08163800,1012,33129432.00000000,70428.18896600,0
1592244000000,0.00221000,0.00238000,0.00216500,0.00229000,43429306.00000000,1592265599999,97550.78472000,769,23847291.00000000,53687.19177200,0
1592265600000,0.00229500,0.00229600,0.00220000,0.00226900,34839144.00000000,1592287199999,78137.95120600,569,14586499.00000000,32761.31597400,0
1592287200000,0.00226500,0.00227500,0.00220400,0.00226500,26168189.00000000,1592308799999,58495.98777900,439,10126761.00000000,22707.76987100,0
1592308800000,0.00226200,0.00226200,0.00215500,0.00223100,39401290.00000000,1592330399999,87279.29696600,636,18553149.00000000,41125.23167300,0
1592330400000,0.00222700,0.00224200,0.00218000,0.00224200,22240307.00000000,1592351999999,48927.22217900,386,12075801.00000000,26653.66851600,0
1592352000000,0.00224200,0.00234500,0.00220100,0.00222600,32074128.00000000,1592373599999,72620.93198000,484,15121707.00000000,34269.95436000,0
1592373600000,0.00221700,0.00226500,0.00221000,0.00225800,27881489.00000000,1592395199999,62230.86224100,308,13673174.00000000,30597.78718600,0
1592395200000,0.00225300,0.00228800,0.00216800,0.00228100,47976119.00000000,1592416799999,107267.60454500,514,25469875.00000000,57065.91054400,0
1592416800000,0.00228100,0.00248000,0.00227100,0.00236600,241361746.00000000,1592438399999,576691.95387100,2854,110802907.00000000,264205.38402900,0
1592438400000,0.00236500,0.00240600,0.00225100,0.00239700,143389228.00000000,1592459999999,333019.68403500,1419,77428682.00000000,180317.16130600,0
1592460000000,0.00239600,0.00242400,0.00235700,0.00236000,91709865.00000000,1592481599999,219590.04646900,1012,46730597.00000000,112064.44569800,0
1592481600000,0.00237400,0.00252000,0.00234500,0.00237500,160971159.00000000,1592503199999,392076.07927400,1593,66658368.00000000,162892.36817400,0
1592503200000,0.00237900,0.00241000,0.00225000,0.00238300,47635413.00000000,1592524799999,111031.19555000,712,20006224.00000000,46740.48241300,0
1592524800000,0.00239700,0.00239700,0.00226000,0.00231500,42876738.00000000,1592546399999,98500.39686300,517,21925286.00000000,50430.75575300,0
1592546400000,0.00230700,0.00236800,0.00228200,0.00236300,38223442.00000000,1592567999999,88479.47907300,535,17550441.00000000,40681.07564200,0
1592568000000,0.00236300,0.00237500,0.00228600,0.00229900,31656004.00000000,1592589599999,73557.11188000,365,11483183.00000000,26669.85904500,0
1592589600000,0.00231000,0.00232000,0.00227900,0.00230800,32239041.00000000,1592611199999,73964.65711000,360,7725226.00000000,17804.60692100,0
1592611200000,0.00230900,0.00235000,0.00228700,0.00234000,30937492.00000000,1592632799999,71718.78402700,566,18703823.00000000,43338.05646000,0
1592632800000,0.00233700,0.00234000,0.00228100,0.00229100,20514645.00000000,1592654399999,47304.07948700,325,9265121.00000000,21380.51509600,0
1592654400000,0.00230600,0.00240100,0.00228000,0.00232500,54850167.00000000,1592675999999,128007.43336500,804,28061110.00000000,65613.81826600,0
1592676000000,0.00232600,0.00238600,0.00232600,0.00236100,15622442.00000000,1592697599999,36675.63528200,227,10493476.00000000,24692.99650400,0
1592697600000,0.00236100,0.00238600,0.00233700,0.00235800,8725226.00000000,1592719199999,20510.03891900,209,5022695.00000000,11821.74715900,0
1592719200000,0.00235800,0.00237800,0.00231900,0.00235600,31443297.00000000,1592740799999,73639.61395400,356,15254946.00000000,35760.47976200,0
1592740800000,0.00235700,0.00237900,0.00230800,0.00232700,23426044.00000000,1592762399999,54634.02510100,337,8833415.00000000,20630.18152000,0
1592762400000,0.00232700,0.00233500,0.00229300,0.00229300,10698380.00000000,1592783999999,24762.75912000,190,4553329.00000000,10572.74729500,0
1592784000000,0.00230900,0.00234600,0.00229500,0.00234000,15342520.00000000,1592805599999,35461.91725600,299,10659575.00000000,24668.86499600,0
1592805600000,0.00233900,0.00233900,0.00229800,0.00231000,22082276.00000000,1592827199999,51087.77963800,247,9800949.00000000,22703.52608700,0
1592827200000,0.00232500,0.00234100,0.00229000,0.00231000,38784721.00000000,1592848799999,89757.00623400,525,20646800.00000000,47860.71691500,0
1592848800000,0.00230700,0.00234600,0.00229500,0.00232700,6994717.00000000,1592870399999,16178.86223200,156,2967986.00000000,6898.06703100,0
1592870400000,0.00234000,0.00234000,0.00227700,0.00228600,16483469.00000000,1592891999999,37804.83139300,209,3165593.00000000,7279.27507400,0
1592892000000,0.00228600,0.00229600,0.00225200,0.00227700,26037640.00000000,1592913599999,59267.72282300,299,8975340.00000000,20469.05976600,0
1592913600000,0.00227700,0.00228900,0.00224400,0.00227600,22723450.00000000,1592935199999,51484.50154400,359,10280089.00000000,23370.20418900,0
1592935200000,0.00226900,0.00230300,0.00226500,0.00229000,8130881.00000000,1592956799999,18575.92785400,177,2396389.00000000,5480.09909900,0
1592956800000,0.00227200,0.00229300,0.00224600,0.00225000,14862341.00000000,1592978399999,33675.30773700,229,5554377.00000000,12617.70475600,0
1592978400000,0.00225900,0.00227000,0.00214700,0.00215000,30196464.00000000,1592999999999,66592.76858900,517,12717514.00000000,28062.12775300,0
1593000000000,0.00215000,0.00218800,0.00210000,0.00214700,30148933.00000000,1593021599999,64421.78342600,394,15435852.00000000,32960.17431200,0
1593021600000,0.00214800,0.00223200,0.00211500,0.00214100,31796745.00000000,1593043199999,68891.85712500,559,15311490.00000000,33162.66488400,0
1593043200000,0.00212700,0.00213500,0.00198900,0.00206500,42628824.00000000,1593064799999,87864.75508100,604,16831758.00000000,34670.05145100,0
1593064800000,0.00206500,0.00212400,0.00201500,0.00209100,30319802.00000000,1593086399999,63086.37428300,372,14287764.00000000,29846.92697700,0
1593086400000,0.00210300,0.00210300,0.00204600,0.00208500,12343209.00000000,1593107999999,25569.03169900,253,3562493.00000000,7390.49286300,0
